Date;P
2015030804;0
2015030805;0
2015030806;0
2015030807;0
2015030808;0
2015030809;0
2015030810;0
2015030811;0
2015030812;0
2015030813;0
2015030814;0
2015030815;0
2015030816;0
2015030817;0
2015030818;0
2015030819;0
2015030820;0
2015030821;0
2015030822;0
2015030823;0
2015030824;0
2015030901;0
2015030902;0
2015030903;0
2015030904;0
2015030905;0
2015030906;0
2015030907;0
2015030908;0
2015030909;0
2015030910;0
2015030911;0
2015030912;0
2015030913;0
2015030914;0
2015030915;0
2015030916;0
2015030917;0
2015030918;0
2015030919;0
2015030920;0
2015030921;0
2015030922;0
2015030923;0
2015030924;0
2015031001;0
2015031002;0.1
2015031003;0.1
2015031004;0
2015031005;0.1
2015031006;0.1
2015031007;0
2015031008;0
2015031009;0
2015031010;0
2015031011;0
2015031012;0
2015031013;0
2015031014;0
2015031015;0
2015031016;0
2015031017;0
2015031018;0
2015031019;0
2015031020;0
2015031021;0
2015031022;0
2015031023;0
2015031024;0
2015031101;0
2015031102;0
2015031103;0
2015031104;0
2015031105;0
2015031106;0
2015031107;0
2015031108;0
2015031109;0
2015031110;0
2015031111;0
2015031112;0
2015031113;0
2015031114;0
2015031115;0
2015031116;0
2015031117;0
2015031118;0
2015031119;0
2015031120;0
2015031121;0
2015031122;0
2015031123;0
2015031124;0
2015031201;0
2015031202;0
2015031203;0
2015031204;0
2015031205;0
2015031206;0
2015031207;0
2015031208;0
2015031209;0
2015031210;0
2015031211;0
2015031212;0
2015031213;0
2015031214;0
2015031215;0
2015031216;0
2015031217;0
2015031218;0
2015031219;0
2015031220;0
2015031221;0
2015031222;0
2015031223;0
2015031224;0
2015031301;0
2015031302;0
2015031303;0
2015031304;0
2015031305;0
2015031306;0
2015031307;0
2015031308;0
2015031309;0
2015031310;0
2015031311;0
2015031312;0
2015031313;0
2015031314;0
2015031315;0
2015031316;0
2015031317;0
2015031318;0
2015031319;0
2015031320;0
2015031321;0
2015031322;0
2015031323;0
2015031324;0
2015031401;0
2015031402;0
2015031403;0
2015031404;0
2015031405;0
2015031406;0
2015031407;0
2015031408;0
2015031409;0
2015031410;0
2015031411;0
2015031412;0
2015031413;0
2015031414;0
2015031415;0
2015031416;0.2
2015031417;0
2015031418;0
2015031419;0
2015031420;0
2015031421;0
2015031422;0
2015031423;0
2015031424;0
2015031501;0
2015031502;0
2015031503;0
2015031504;0
2015031505;0
2015031506;0
2015031507;0
2015031508;0
2015031509;0
2015031510;0
2015031511;0
2015031512;0
2015031513;0
2015031514;0
2015031515;0
2015031516;0
2015031517;0
2015031518;0
2015031519;0
2015031520;0
2015031521;0
2015031522;0
2015031523;0
2015031524;0
2015031601;0
2015031602;0
2015031603;0
2015031604;0
2015031605;0
2015031606;0
2015031607;0
2015031608;0
2015031609;0
2015031610;0
2015031611;0
2015031612;0
2015031613;0
2015031614;0
2015031615;0
2015031616;0
2015031617;0
2015031618;0
2015031619;0
2015031620;0
2015031621;0
2015031622;0
2015031623;0
2015031624;0
2015031701;0
2015031702;0
2015031703;0
2015031704;0
2015031705;0
2015031706;0
2015031707;0
2015031708;0
2015031709;0
2015031710;0
2015031711;0
2015031712;0
2015031713;0
2015031714;0
2015031715;0
2015031716;0
2015031717;0
2015031718;0
2015031719;0
2015031720;0
2015031721;0
2015031722;0
2015031723;0
2015031724;0
2015031801;0
2015031802;0
2015031803;0
2015031804;0
2015031805;0
2015031806;0
2015031807;0
2015031808;0
2015031809;0
2015031810;0
2015031811;0
2015031812;0
2015031813;0
2015031814;0
2015031815;0
2015031816;0
2015031817;0
2015031818;0
2015031819;0
2015031820;0
2015031821;0
2015031822;0
2015031823;0
2015031824;0
2015031901;0
2015031902;0
2015031903;0
2015031904;0
2015031905;0
2015031906;0
2015031907;0
2015031908;0
2015031909;0
2015031910;0
2015031911;0
2015031912;0
2015031913;0
2015031914;0
2015031915;0
2015031916;0
2015031917;0
2015031918;0
2015031919;0
2015031920;0
2015031921;0
2015031922;0
2015031923;0
2015031924;0
2015032001;0
2015032002;0
2015032003;0
2015032004;0
2015032005;0
2015032006;0
2015032007;0
2015032008;0
2015032009;0
2015032010;0
2015032011;0
2015032012;0
2015032013;0
2015032014;0
2015032015;0
2015032016;0
2015032017;0
2015032018;0
2015032019;0
2015032020;0
2015032021;0
2015032022;0
2015032023;0
2015032024;0
2015032101;0
2015032102;0
2015032103;1
2015032104;1.3
2015032105;1.1
2015032106;0
2015032107;0
2015032108;0
2015032109;0.6
2015032110;0.1
2015032111;4.9
2015032112;2.9
2015032113;2.4
2015032114;0.5
2015032115;0
2015032116;0
2015032117;0.1
2015032118;0
2015032119;0
2015032120;0
2015032121;0
2015032122;0
2015032123;0
2015032124;0
2015032201;0
2015032202;0
2015032203;0
2015032204;0
2015032205;0
2015032206;0
2015032207;0
2015032208;0
2015032209;0
2015032210;0
2015032211;0
2015032212;0
2015032213;0
2015032214;0
2015032215;0
2015032216;0
2015032217;0
2015032218;0
2015032219;0
2015032220;0
2015032221;0
2015032222;0
2015032223;0
2015032224;0
2015032301;0
2015032302;0
2015032303;0
2015032304;0
2015032305;0
2015032306;0
2015032307;0
2015032308;0
2015032309;0
2015032310;0
2015032311;0
2015032312;0
2015032313;0
2015032314;0
2015032315;0
2015032316;0
2015032317;0
2015032318;0
2015032319;0
2015032320;0
2015032321;0
2015032322;0
2015032323;0
2015032324;0
2015032401;0
2015032402;0
2015032403;0
2015032404;0
2015032405;0
2015032406;0
2015032407;0
2015032408;0
2015032409;0
2015032410;0
2015032411;0
2015032412;0
2015032413;0
2015032414;0
2015032415;0
2015032416;0
2015032417;0
2015032418;0
2015032419;0
2015032420;0
2015032421;0
2015032422;0
2015032423;0
2015032424;0
2015032501;0
2015032502;0
2015032503;0.6
2015032504;4.9
2015032505;0.2
2015032506;0
2015032507;0
2015032508;0
2015032509;0
2015032510;0
2015032511;0.1
2015032512;0.2
2015032513;0.4
2015032514;0.1
2015032515;0
2015032516;0
2015032517;0
2015032518;0
2015032519;0.1
2015032520;0.2
2015032521;0
2015032522;0
2015032523;0
2015032524;0
2015032601;0
2015032602;0
2015032603;0
2015032604;0
2015032605;0
2015032606;0
2015032607;0
2015032608;0
2015032609;0
2015032610;0
2015032611;0
2015032612;0
2015032613;0
2015032614;0
2015032615;0.2
2015032616;0.1
2015032617;0
2015032618;0.1
2015032619;0.7
2015032620;1
2015032621;0
2015032622;0
2015032623;0.1
2015032624;0
2015032701;0
2015032702;0
2015032703;0
2015032704;0.1
2015032705;0.4
2015032706;0
2015032707;0
2015032708;0
2015032709;0
2015032710;0
2015032711;0
2015032712;0
2015032713;0
2015032714;0
2015032715;0
2015032716;0
2015032717;0.2
2015032718;0
2015032719;0
2015032720;0
2015032721;0
2015032722;0
2015032723;0
2015032724;0
2015032801;0
2015032802;0
2015032803;0
2015032804;0
2015032805;0
2015032806;0
2015032807;0
2015032808;0
2015032809;0
2015032810;0
2015032811;0
2015032812;0
2015032813;0.8
2015032814;0.4
2015032815;0.2
2015032816;0.1
2015032817;0
2015032818;0
2015032819;0.3
2015032820;0.5
2015032821;0.5
2015032822;0.6
2015032823;0.1
2015032824;0
2015032901;0.2
2015032902;0
2015032903;0
2015032904;0.7
2015032905;0.1
2015032906;0
2015032907;0.1
2015032908;0
2015032909;0.1
2015032910;0
2015032911;0.4
2015032912;0.2
2015032913;1.9
2015032914;3.1
2015032915;3
2015032916;3.5
2015032917;1.2
2015032918;1
2015032919;0
2015032920;0.1
2015032921;0.5
2015032922;0
2015032923;0
2015032924;0
2015033001;0
2015033002;0
2015033003;0
2015033004;0
2015033005;0
2015033006;0
2015033007;0
2015033008;0
2015033009;0
2015033010;0.3
2015033011;0.1
2015033012;0
2015033013;0
2015033014;0
2015033015;0
2015033016;0
2015033017;0
2015033018;0
2015033019;0
2015033020;0
2015033021;0
2015033022;0.1
2015033023;1
2015033024;1.8
2015033101;1.9
2015033102;1.9
2015033103;2.4
2015033104;0.8
2015033105;0.2
2015033106;2.5
2015033107;1.7
2015033108;0.1
2015033109;0
2015033110;0
2015033111;0
2015033112;0
2015033113;0
2015033114;0
2015033115;0
2015033116;0
2015033117;0
2015033118;0
2015033119;0
2015033120;0
2015033121;0
2015033122;0
2015033123;0
2015033124;0.1
2015040101;0
2015040102;0
2015040103;0
2015040104;0
2015040105;0
2015040106;0
2015040107;0.1
2015040108;0
2015040109;0
2015040110;0
2015040111;0
2015040112;0.2
2015040113;0.2
2015040114;0.1
2015040115;0
2015040116;0.1
2015040117;0
2015040118;0
2015040119;0.5
2015040120;0.1
2015040121;0.3
2015040122;0
2015040123;0
2015040124;0
2015040201;0.5
2015040202;0.3
2015040203;2.9
2015040204;0.9
